Currency HolidaysCurrency= TND,Year= 2016Year,Month,Day,Name
2016,JAN,01,New Year
2016,JAN,14,Revolution and Youth Day
2016,MAR,20,Independence Day
2016,APR,09,martyrs Day
2016,MAY,01,Labour Day
2016,JUL,05,Eid Al Fitr [Estimated] 
2016,JUL,06,Eid Al Fitr [Estimated]
2016,JUL,07,Eid Al Fitr [Estimated]
2016,JUL,25,Republic Day
2016,AUG,13,Womens Day
2016,SEP,12,Eid Al Adha [Estimated]
2016,SEP,13,Eid Al Adha [Estimated] 
2016,OCT,02,Hijri New Year [Estimated]
2016,OCT,15,Evacuation Day
2016,DEC,12,Mawlid An Nabi [Estimated] 
