Currency HolidaysCurrency= ARS,Year= 2012Year,Month,Day,Name
2012,JAN,01,New Year
2012,FEB,20,Carnival
2012,FEB,21,Carnival
2012,FEB,27,200 anniversary creation of Argentina
2012,MAR,24,Truth and Justice Day
2012,APR,02,Malvinas Vet. Day
2012,APR,05,Maundy Thursday
2012,APR,06,Good Friday
2012,APR,30,May Day [Bridge]
2012,MAY,01,May Day
2012,MAY,25,First Government
2012,JUN,20,Gen. Belgrano
2012,JUL,09,Independence Day
2012,AUG,20,Gen. San Martin
2012,SEP,24,Bicentenary of Tucuman battle
2012,OCT,08,Cultural Diversity day
2012,NOV,26,National Sovereignty Day
2012,DEC,08,Immaculate Conception
2012,DEC,24,Christmas [Bridge]
2012,DEC,25,Christmas
