Currency HolidaysCurrency= JOD,Year= 2005Year,Month,Day,Name
2005,JAN,01,New Year
2005,JAN,21,Eid al Adha estimated
2005,JAN,22,Eid al Adha estimated
2005,FEB,10,Hijra New Year estimated
2005,APR,21,Prophet's Birthday
2005,MAY,01,Labour Day
2005,MAY,25,Independence Day
2005,JUN,09,Accession of King Abdullah
2005,JUN,10,Army Day
2005,SEP,01,Lailat al Miraj estimated
2005,NOV,03,Eid al Fitr estimated
2005,NOV,04,Eid al Fitr estimated
2005,NOV,14,King Hussein's Birthday
2005,DEC,31,New Year's Eve
