Currency HolidaysCurrency= BAM,Year= 2012Year,Month,Day,Name
2012,JAN,02,Mon after New Year
2012,JAN,03,New Year
2012,MAR,01,Independence Day
2012,APR,16,Orthodox Easter Mon
2012,MAY,01,Labour Day
2012,MAY,02,Labour Day
2012,AUG,20,Mon after Ramadan Bayram
2012,OCT,25,Kurban Bayram
2012,NOV,26,Mon after National Statehood Day
2012,DEC,25,Christmas
