Currency HolidaysCurrency= KHR,Year= 2025Year,Month,Day,Name
2025,JAN,01,New Year
2025,JAN,07,Victory over Genocide Day
2025,MAR,08,International Women's Day
2025,APR,12,Visak Bochea Day [Estimated]
2025,APR,14,Mon after Khmer New Year [Estimated]
2025,APR,15,Khmer New Year [Estimated]
2025,APR,16,Khmer New Year [Estimated]
2025,APR,17,Royal Plowing Ceremony [Est] [Transfer]
2025,MAY,01,Labour Day
2025,MAY,14,King's Birthday
2025,JUN,18,King's Mother's Day
2025,SEP,22,Mon after Pchum Ben Day [Estimated]
2025,SEP,23,Pchum Ben Day [Estimated]
2025,SEP,24,Pchum Ben Day [Estimated]
2025,SEP,25,Constitutional Day [Transfer]
2025,OCT,15,King's Father's Day
2025,OCT,29,King's Coronation Day
2025,NOV,04,Water Festival [Estimated]
2025,NOV,05,Water Festival [Estimated]
2025,NOV,06,Water Festival [Estimated]
2025,NOV,10,Mon after Independence Day
