Currency HolidaysCurrency= SAR,Year= 2000Year,Month,Day,Name
2000,JAN,05,EID ALFITAR (ESTIMATED)
2000,JAN,06,EID ALDITAR (ESTIMATED)
2000,JAN,07,EID ALFITAR (ESTIMATED)
2000,JAN,08,Eid Al Fitr [estimated]
2000,JAN,09,Eid Al Fitr [estimated]
2000,JAN,10,Eid Al Fitr [estimated]
2000,JAN,11,eid alfiter
2000,JAN,12,Eid Alfitar
2000,JAN,13,eid alfiter
2000,JAN,14,eid alfiter
2000,JAN,15,eid alfiter
2000,JAN,16,eid alfiter
2000,JAN,17,eid alfiter
2000,JAN,18,eid alfiter
2000,MAR,13,Eid Al Adha (Estimated)
2000,MAR,14,EID ALADHA (ESTIMATED)
2000,MAR,15,EID ALADHA (ESTIMATED)
2000,MAR,16,Eid Al Adha [estimated]
2000,MAR,17,Eid Al Adha [estimated]
2000,MAR,18,Eid Al Adha [estimated]
2000,MAR,19,Eid Al Adha [estimated]
2000,MAR,20,Eid Al Adha [estimated]
2000,MAR,21,eid aladha
2000,MAR,22,Eid Al Adha (Estimated)
2000,DEC,21,eid alfiter
2000,DEC,22,eid alfiter
2000,DEC,23,eid alfiter
2000,DEC,24,eid alfiter
2000,DEC,25,EID ALFITAR (ESTIMATED)
2000,DEC,26,EID ALFITAR (ESTIMATED)
2000,DEC,27,Eid Al Fitr [Est.]
2000,DEC,28,Eid Al Fitr [estimated]
2000,DEC,29,Eid Al Fitr [estimated]
2000,DEC,30,Eid Al Fitr [estimated]
2000,DEC,31,Eid Al Fitr [estimated]
