Currency HolidaysCurrency= MXN,Year= 2018Year,Month,Day,Name
2018,JAN,01,New Year
2018,JAN,15,US M.L.King Day
2018,FEB,05,Constitution Day
2018,FEB,19,US Washington
2018,MAR,19,Benito Juarez Anniversary
2018,MAR,29,Maundy Thursday
2018,MAR,30,Good Friday
2018,MAY,01,May Day
2018,MAY,28,US Memorial
2018,JUL,04,US Independence
2018,SEP,03,US Labor Day
2018,SEP,16,Independence Day
2018,OCT,08,US Columbus Day
2018,NOV,02,All Saints' Day
2018,NOV,12,Mon after US Veterans Day
2018,NOV,19,Revolution Day
2018,NOV,22,US Thanksgiving
2018,DEC,12,Virgin of Guadalupe
2018,DEC,25,Christmas
