Currency HolidaysCurrency= TWD,Year= 2011Year,Month,Day,Name
2011,JAN,01,Founding Rep. of China
2011,FEB,02,Lunar New Year Eve estimated
2011,FEB,03,Lunar New Year estimated
2011,FEB,04,Lunar New Year estimated
2011,FEB,07,Lunar New Year estimated
2011,FEB,28,Peace Memorial Day
2011,APR,04,Children's Day
2011,APR,05,Tomb Sweeping Day
2011,MAY,01,Labour Day
2011,MAY,02,Mon after Labour Day
2011,JUN,06,Dragon Boat Fest. estimated
2011,SEP,12,Mid Autumn Fest. estimated
2011,OCT,10,Double Ten National Day
