Currency HolidaysCurrency= RWF,Year= 2026Year,Month,Day,Name
2026,JAN,01,New Year
2026,JAN,02,New Year Holiday
2026,FEB,02,Mon after Heroes Day
2026,MAR,20,Eid Al Fitr [Estimated]
2026,APR,03,Good Friday
2026,APR,06,Easter Monday
2026,APR,07,Genocide Memorial Day
2026,MAY,01,Labour Day
2026,MAY,27,Eid Al Adha [Estimated]
2026,JUL,01,Independence Day
2026,JUL,06,Mon after Liberation Day
2026,AUG,07,Umuganura Day
2026,AUG,17,Mon after Assumption
2026,DEC,25,Christmas
2026,DEC,28,Mon after Boxing Day
