Currency HolidaysCurrency= BHD,Year= 2022Year,Month,Day,Name
2022,JAN,01,New Year
2022,MAY,01,Labour Day
2022,MAY,02,Eid al Fitr [Estimated]
2022,MAY,03,Eid al Fitr [Estimated]
2022,MAY,04,Eid al Fitr [Estimated]
2022,JUL,09,Eid al Adha [Estimated]
2022,JUL,10,Eid al Adha [Estimated]
2022,JUL,11,Eid al Adha [Estimated]
2022,JUL,30,Hijri New Year [Estimated]
2022,AUG,07,Ashura [Estimated]
2022,AUG,08,Ashura [Estimated]
2022,OCT,08,Mawlid An Nabi [Estimated]
2022,DEC,16,National Day
2022,DEC,17,National Day
