Currency HolidaysCurrency= HUF,Year= 2018Year,Month,Day,Name
2018,JAN,01,New Year
2018,MAR,15,Ann. of 1848 Revolution
2018,MAR,16,Ann. of 1848 Revolution [Bridge]
2018,MAR,30,Good Friday
2018,APR,02,Easter Monday
2018,APR,30,May Day [Bridge]
2018,MAY,01,May Day
2018,MAY,21,Whit Monday
2018,AUG,20,Feast of St. Stephen
2018,OCT,22,Ann. of 1956 Revolution [Bridge]
2018,OCT,23,Ann. of 1956 Revolution
2018,NOV,01,Old Friends
2018,NOV,02,Old Friends [Bridge]
2018,DEC,24,Christmas [Bridge]
2018,DEC,25,Christmas
2018,DEC,26,Christmas
2018,DEC,31,New Year [Bridge]
