Currency HolidaysCurrency= HKD,Year= 2015Year,Month,Day,Name
2015,JAN,01,New Year
2015,FEB,19,Lunar New Year
2015,FEB,20,Lunar New Year
2015,FEB,21,Lunar New Year
2015,APR,03,Good Friday
2015,APR,06,Easter Monday
2015,APR,07,Ching Ming [Transfer]
2015,MAY,01,Labour Day
2015,MAY,25,Buddha's Birthday
2015,JUN,20,Tuen Ng
2015,JUL,01,SAR Establishment Day
2015,SEP,03,Victory Day
2015,SEP,28,Mid Autumn [Estimated]
2015,OCT,01,National Day
2015,OCT,21,Chung Yeung
2015,DEC,25,Christmas
2015,DEC,26,Christmas
