Currency HolidaysCurrency= NZD,Year= 2021Year,Month,Day,Name
2021,JAN,01,New Year
2021,JAN,04,New Year
2021,JAN,25,Mon after Wellington Anniversary
2021,FEB,01,Mon after Aukland Anniversary
2021,FEB,08,Mon after Waitangi Day
2021,APR,02,Good Friday
2021,APR,05,Easter Monday
2021,APR,26,Mon after Anzac Day
2021,JUN,07,Queen's Birthday
2021,OCT,25,Labour Day
2021,DEC,27,Mon after Christmas
2021,DEC,28,Christmas
