Currency HolidaysCurrency= TZS,Year= 2020Year,Month,Day,Name
2020,JAN,01,New Year
2020,JAN,12,Zanzibar Revolution Day
2020,APR,07,Karume Day
2020,APR,10,Good Friday
2020,APR,13,Easter Monday
2020,APR,26,Union Day
2020,MAY,01,May Day
2020,MAY,24,Eid Al Fitr [Estimated]
2020,MAY,25,Eid Al Fitr [Estimated]
2020,JUL,07,Industry Day
2020,JUL,31,Eid Al Adha [Estimated]
2020,AUG,08,Farmers Day
2020,OCT,14,Nyerere Day
2020,OCT,29,Mawlid An Nabi [Estimated]
2020,DEC,09,Independence Day
2020,DEC,25,Christmas
2020,DEC,26,Boxing Day
