Currency HolidaysCurrency= MMK,Year= 2028Year,Month,Day,Name
2028,JAN,03,Mon after New Year
2028,JAN,04,Independence Day
2028,FEB,14,Mon after Union Day
2028,MAR,02,Peasants' Day
2028,MAR,10,Full Moon Day of Tabaung
2028,MAR,27,Armed Forces Day
2028,APR,03,Mon after Banking Holiday
2028,APR,12,Maha Thingyan
2028,APR,13,Maha Thingyan
2028,APR,14,Maha Thingyan
2028,APR,17,Myanmar New Year
2028,APR,18,Maha Thingyan [Transfer]
2028,APR,19,Maha Thingyan [Transfer]
2028,MAY,01,May Day
2028,MAY,05,Bakri Eid [Estimated]
2028,MAY,08,Full Moon Day of Kasong
2028,JUL,06,Full Moon Day of Waso
2028,JUL,19,Martyr's Day
2028,OCT,02,Mon after Banking Holiday
2028,OCT,03,Full Moon Day of Thadingyut
2028,OCT,04,Full Moon Day of Thadingyut
2028,OCT,05,Full Moon Day of Thadingyut
2028,OCT,17,Deepavali [Estimated]
2028,NOV,01,Full Moon of Tazaungmone
2028,NOV,02,Full Moon of Tazaungmone
2028,NOV,13,Mon after National Day
2028,DEC,18,Mon after Kayin New Year Day
2028,DEC,25,Christmas
2028,DEC,31,New Year Holiday
