Currency HolidaysCurrency= QAR,Year= 2020Year,Month,Day,Name
2020,JAN,01,Financial Year Closing
2020,FEB,11,National Sports Day
2020,MAR,01,Banks Holiday
2020,MAY,24,Id Al Fitr [Estimated]
2020,MAY,25,Id Al Fitr [Estimated]
2020,MAY,26,Id Al Fitr [Estimated]
2020,MAY,27,Id Al Fitr
2020,MAY,28,Id Al Fitr
2020,JUL,30,Id Al Adha [Estimated]
2020,JUL,31,Id Al Adha [Estimated]
2020,AUG,01,Id Al Adha [Estimated]
2020,AUG,02,Id Al Adha [Estimated]
2020,AUG,03,Id Al Adha [Estimated]
2020,AUG,04,Id Al Adha
2020,DEC,17,National Day [Estimated]
2020,DEC,18,National Day
